0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4750.542,5962.1406,4033.8281,4090.2612,30.799097,100256.06,19594.629,25.639261,0.11052894,0.43114406,0.06830301,9522.289,6485.314,101.45549,11679.499,16600.121
4778.043,40212.51,5144.933,6682.047,25.375307,55915.58,5905.7393,10.539154,0.19609068,0.017488198,0.17365144,4381.0474,22408.004,62.61132,11493.408,13931.694
3210.495,6230.765,3843.1792,2046.846,115.99876,81716.61,2829.592,15.57401,0.15977736,0.069235474,0.10019143,6358.9463,7316.119,110.3533,10464.67,15703.422
6140.833,4070.8284,3515.9312,4398.8955,34.80277,96537.76,17459.812,18.12084,0.13696426,0.0022551967,0.09044239,9715.397,6813.0415,94.221275,13969.359,16402.238
11217.707,2728.4316,3817.4592,2281.9192,19.194324,83455.27,7856.425,12.141738,0.16330709,0.004872252,0.14819011,6828.243,7244.8057,62.959164,13344.969,16979.828
6633.8105,71000.21,4338.788,4157.661,16.016624,57950.645,4919.2163,15.391892,0.14439075,0.04702788,0.09818715,7605.701,17826.605,234.8762,13083.104,15907.83
10783.138,1184.6705,3363.428,5363.9062,12.4120865,95649.68,19048.143,9.945164,0.19544254,0.046579313,0.17349431,5883.5615,7442.5864,54.065296,12726.778,17764.107
6083.126,1729.7833,5341.756,5346.5786,22.04774,78580.53,837.31885,18.258892,0.10850478,0.010985633,0.09722162,6056.8833,6453.056,125.62802,11396.222,15752.627
4276.884,12150.369,3345.9258,3498.921,16.68647,82522.96,6686.208,7.776479,0.19713642,0.019382706,0.1979875,7617.307,7397.0913,200.92284,15300.462,15980.189
6908.426,22312.527,5023.75,4504.363,9.258944,88634.484,17653.95,12.060842,0.109773114,0.05245346,0.14634565,16954.436,9474.935,69.80788,12126.091,16438.523
6989.034,3208.6038,3489.6284,2989.9702,9.333923,90224.54,12681.987,15.042895,0.07760549,0.010293858,0.119503625,3013.6936,9666.904,204.26428,15018.887,15366.749
5371.5156,7227.582,5064.3896,4346.4937,19.8389,74533.766,5710.8496,18.924145,0.084115356,0.070147604,0.09623508,5823.664,8929.705,100.928635,9836.108,17439.277
15728.651,1260.6442,4287.445,3035.396,48.58278,81920.016,13920.732,23.448881,0.11562214,0.0386508,0.073139936,2434.0044,9960.92,236.06702,16394.96,18001.598
