bottleneck_strength_domestic,bottleneck_strength_wild,bottleneck_time_domestic,bottleneck_time_wild,captive_time,div_time,mig_length_post_split,mig_length_wild,mig_rate_captive,mig_rate_post_split,mig_rate_wild,pop_size_wild_1,pop_size_wild_2,pop_size_captive,pop_size_domestic_1,pop_size_domestic_2,mutation_rate,recombination_rate
36032.7051884107,16607.390948455297,3404.6961311471923,3481.093019356287,19.46455958567808,64282.82609023626,2687.287649667181,19.81616431618661,0.2516574044071489,0.0231748606288134,0.1222859795665407,4944.221758536812,8060.1990503416355,87.47140732309522,10735.277684788163,11008.91748019904,5.584758626082221e-09,1.3488579196728898e-08
38701.668697687455,6851.671957579209,3916.773862491011,3889.584004870463,13.48514121198937,54354.567012069674,1757.6281808643057,7.090982858609598,0.0901085772130474,0.0709513007899179,0.1873804814684106,8007.861066386385,8924.565067495194,56.47008599664075,5332.620531782593,9905.473855294793,1.7752308757670278e-08,2.5527451954286912e-08
6578.724565098783,65364.74402644003,3305.83366142415,2882.982354091877,16.533611622257652,56431.30687785694,2170.8978718525004,9.799201355245048,0.0583623912858553,0.0177308933917426,0.0399696752870308,6019.586457006941,8679.690896313714,134.21676045422944,7067.009733093018,7326.993713897599,4.055863616785914e-09,2.9164188408043636e-08
15916.671455885888,49980.63775723651,4003.4225378730407,2664.7469132888464,40.49148220564578,66783.7740145631,1895.0605416621977,13.07563972384307,0.0670403355165378,0.0290399410636688,0.0433416939297746,4762.81009583836,7476.19361248138,86.11233963430773,6148.259860060466,7891.982502093287,2.8232968809659424e-08,1.5701135349289348e-08
9035.483309215711,2935.541042029157,4137.059253295981,3237.872222144306,15.490389875270257,48084.94161467355,684.2300943915388,15.682239171278129,0.0842289920977801,0.0148665819418389,0.0795468710856159,7991.5019690739455,9298.973462475193,86.7911867918787,9577.390800452227,8108.386137225199,6.2509771102649964e-09,1.6588783004759764e-08
4561.745938073504,8351.035420989869,3949.771981830093,3122.4418679124483,22.419054969938863,57407.40742910425,41966.9646911633,14.8137053825359,0.1016143408279818,0.0072084270770505,0.1024296032012051,5533.706026315281,6721.16528558499,132.6901641414359,4530.961511978429,13099.57070372822,4.069518468411069e-09,8.308520532306971e-09
5406.7878258896635,8680.2587701052,2808.8275908673736,3850.821151502459,11.740155641465464,45760.99155209399,1246.9068672415092,13.471393510616386,0.28397178449511,0.0292913797834301,0.1017763989753538,5528.293283341274,10934.655935706282,97.88274795103791,5367.118904415209,10164.139108387311,1.891005609057156e-09,9.234959337950345e-09
39509.92522621573,6134.149114455798,3337.53459865581,3802.7716084202866,21.384213372640872,58152.79654732283,7140.730277718087,17.074631094201166,0.1003836596780214,0.017794080475206,0.0811569742405973,7773.845568412928,9313.4871844076,114.95413731440397,6329.036223761396,13429.566974943396,3.696079152666965e-09,1.102137138890637e-08
12513.513605799057,3389.5728971796043,2739.4246263915884,3315.7409880893047,24.94657771656185,79664.02034945082,5859.295382673877,9.49986318030683,0.0954501740577142,0.0218699680705235,0.0354568073366319,6187.218424588642,9975.851401529795,276.3183713746866,8149.210400513197,8183.031967235716,1.3650024785520165e-08,1.0475248392708606e-08
53707.1353970432,4425.149623544271,4146.626350423402,3777.133189969228,22.083332976745368,68652.6996070183,40940.60870066902,9.32275149465112,0.1251312142314895,0.1096194546239307,0.1419815778793619,5124.91242104214,8254.763216739171,59.50993336420671,5277.651045335888,12741.001218064475,6.04266888072946e-10,3.391440379646977e-08
