bottleneck_strength_domestic,bottleneck_strength_wild,bottleneck_time_domestic,bottleneck_time_wild,captive_time,div_time,mig_length_post_split,mig_length_wild,mig_rate_captive,mig_rate_post_split,mig_rate_wild,pop_size_wild_1,pop_size_wild_2,pop_size_captive,pop_size_domestic_1,pop_size_domestic_2
19528.413073507385,8464.75221536194,3054.7006641497255,2910.092318535104,30.46564446389976,114228.61281487004,2000.6289179348146,9.40102201974333,0.17305949158251774,0.13563245366906898,0.07225728007760913,11541.607181764404,6032.827123177443,182.71473896269276,14449.040205545478,11166.827896636987
9726.545474098424,20725.721202693014,2808.658188499948,3630.384489239727,52.949735813422734,28341.17138496756,550.8263516122842,12.224978408453298,0.06480598667212989,0.1477917242302073,0.11904484645322916,10822.777848734035,17436.309473032696,80.03667919308582,10097.804985591525,7184.059421357162
21953.179542213118,12542.863026406238,5223.10651653281,4837.760566471863,24.984382930185674,52781.730353798404,2954.859925700409,17.80231109441076,0.06467309416070477,0.03940138517881713,0.1301029472253248,5074.98947195352,10887.76261569774,159.46655697077315,5096.901309391025,8422.862603202937
49422.73670223327,23961.5369691978,1793.6731538498063,2914.1227254751416,14.547381807976839,63481.00707885421,1709.3549830386848,12.855008819194298,0.08258352664530019,0.0677794376613599,0.21114858101403702,12455.035704179094,12209.950773305767,167.6448506141909,8902.653301543318,10250.751156647813
115164.03999646106,1475.4623304783368,2827.6179735255882,3922.332591002446,18.731520294820843,53455.24470481568,1338.056156469293,13.546419151117773,0.1060807474089762,0.04342632778959184,0.17652745837157863,3308.591909054821,11705.357923872929,141.14373353380202,7293.7480483543495,9266.26606672889
23796.01793006493,9834.80889751113,4785.690834421773,4687.058937628149,20.4067257926158,121924.2330663101,6107.1759089285015,11.381313150697434,0.09346826548429844,0.09840307453865647,0.04355675872910032,8764.981895927825,8614.121221541554,188.05707178505406,11347.774080013165,23209.77765559098
16837.59832047456,12714.576080989493,2773.4697321987996,2452.8600689984046,24.51725532514153,57460.255420776455,2023.8006163549167,6.592456524637193,0.06525102224698713,0.04878919055044089,0.09294574846617365,4180.595078713409,8477.98900819452,33.010945557147856,8827.074811297902,7308.78275719507
10021.967294681383,44510.447716863724,3061.465911765765,2864.9372469544764,17.05561469883455,57855.84009800562,31214.846150687998,25.92950702799373,0.14712876485972826,0.048249251361247164,0.0826653433924724,10681.563793836152,11104.991264139217,343.8055885020106,7993.7459225192515,14794.187314550163
117418.87643999886,3476.3351111682164,3444.475885953446,3976.927252685769,22.66585664999952,69212.73487069726,6886.602864936887,10.021463395020875,0.2552024168282807,0.2363077675586532,0.07233581971301292,8730.441234597189,4742.114142268582,138.00097035053983,16706.878889939442,8255.445000342495
21524.80077178352,5420.835388983496,3093.014448774016,4243.578781648888,18.407406124976294,44458.103709588555,7457.411680583042,12.070859865729654,0.030202749704192747,0.011754347970120487,0.05578050024005754,7951.051593454857,5530.077361317624,119.28613205942149,15778.240345204433,17904.114553524058
