bottleneck_strength_domestic,bottleneck_strength_wild,bottleneck_time_domestic,bottleneck_time_wild,captive_time,div_time,mig_length_post_split,mig_length_wild,mig_rate_captive,mig_rate_post_split,mig_rate_wild,pop_size_wild_1,pop_size_wild_2,pop_size_captive,pop_size_domestic_1,pop_size_domestic_2
7523.7358681483865,29625.88295442761,3340.220797006335,2618.97578456527,15.467432093635649,62439.78016889687,10367.402614781562,11.27617941972312,0.058622773896742635,0.027121067967778592,0.15275793793083461,7212.020461262048,10708.591370267226,232.60251106354804,6840.714825473109,11644.570413780106
37105.68635151969,1335.860927281144,3715.3385193160007,2909.0557388870025,18.159299541397413,68527.28748219073,15886.733786501374,17.59763472437585,0.21400995932562417,0.037828902751104905,0.1328669898883518,7391.201545473825,7230.73190515586,109.77697089891808,5997.147529962614,11891.006277495493
4041.147737746903,12152.788590653907,2875.7144921568356,2995.0919659766287,22.853717587722794,51449.42523467966,14912.951519528911,9.666658086208969,0.07287795200750956,0.013280193938816867,0.06666219778031945,7806.553336719731,5107.281429695168,173.07714563405807,7311.069799687999,6300.466471582128
123077.86428381925,11207.952734948833,3425.0637744669925,4174.512549351572,12.527477357858453,65921.05419525894,10419.15498472957,13.049545139442097,0.12290021789521655,0.06496903427750268,0.06294332561852663,4795.720425734861,8536.590274554865,241.50313109820547,7453.869613777392,7411.551873963712
15973.875433213856,7501.861669547291,3357.732339749335,4011.412640466632,12.959703372324302,55715.082138530226,2844.476872196976,23.630113201296822,0.13370532038717928,0.07988176824630674,0.11872069357239895,4063.41179848507,6925.057250738677,163.29856943121354,6374.610187981942,10491.32744190667
5800.521773791743,3607.9581402136278,3683.1085470641965,3618.794861899258,14.181887514351665,57031.323705848336,19848.924479909696,10.278940606538665,0.04280871938039362,0.033277675437298614,0.07697067004605751,7077.363376583261,5609.053499301209,139.12419285987139,4795.635927577185,7868.715183273917
6985.691604351634,9285.745340559979,4215.641649743835,3292.1603008649163,27.652301277055386,44340.551348359775,502.3200498685721,21.849519130898475,0.1271751855922356,0.05073546606884504,0.05563674154310795,4164.892613009158,8333.516946122896,109.07046589660081,6425.243039235357,12087.30813247918
17570.933321709406,10979.86203578325,3261.243471458269,3276.6026507459437,8.842377682722605,63874.52423455948,573.4882420975165,8.664721523556427,0.05455029585164309,0.030415587892146743,0.08620405239878334,7357.065080688713,7097.961525940425,81.00415617962693,4129.253033888847,7655.7487915468655
8332.346069095243,854.5212223248424,2941.707674670289,2990.909218447293,14.373491286392786,58893.93149485472,10463.50321776909,20.87493244494072,0.03658142879091807,0.025954179688458076,0.1188481053665323,4807.93776443553,5975.80614186489,302.3198356344006,6912.410332516761,8181.100261432857
14571.45662960278,53612.026370342865,2905.0363268639926,3746.113520434415,27.26280828070638,56779.762482567174,5996.052514863622,11.359663014394433,0.14182670395119468,0.035580704838250425,0.10590865834781565,5583.660025047597,8118.8760442643725,274.50359976793584,12012.493872105011,12780.371895191396
