captive_time,div_time,div_time_dom,div_time_scot,mig_rate_captive,mig_rate_scot,mig_length_scot,pop_size_captive,pop_size_domestic_1,pop_size_lyb_1,pop_size_lyb_2,pop_size_scot_1,pop_size_eu_1,pop_size_eu_2
31.266983024655744,67341.26127566623,6949.8721916699715,3310.9624934659137,0.07400207295657059,0.08832726231857657,28.659384939369062,242.38088881092133,198177.81894861517,15787.585025929911,466917.1880517208,5549.507458957322,95778.57910444017,32795.146853930695
9.355072661023959,78046.03419604326,2398.690444302273,2296.5054229238176,0.08947100604536994,0.054938708441163345,31.926359196728793,94.8660162308964,124869.16576566877,1108.3129131918456,293070.4570528648,2883.8979738478415,758.0410511752451,229471.6368552981
14.746726761005284,103865.50932070846,5671.15048737671,3012.0620015947784,0.029765086158119004,0.06932408660269915,9.442143385739257,126.76060192217614,157248.34968857272,13317.15560224379,379271.93541383586,16983.566300604707,39664.75596060958,62203.63228097757
33.54033425268373,71417.36669008402,4593.245559887813,3870.9098795940204,0.07936985817305141,0.1028776482120838,12.029747775391536,170.85533612657315,200067.32046285577,14112.077844311392,261415.9604520697,3135.3480626566106,14390.334480098592,23415.191094651895
47.973345539538656,27965.810368645583,4293.925706994321,3117.352600173732,0.06586263022150653,0.1878080314312941,24.496481159791507,298.60656217266967,94557.05560343512,9984.534901170631,29108.372260188247,33117.88091807937,27659.491594560306,32902.6416064781
32.8863640408703,48071.10706630321,3579.6415012810216,2960.796861134171,0.7693776502974186,0.040398183897407645,58.64088568180272,73.87503805325606,283219.8294499234,206467.8335251148,42623.17701836746,7713.687549437219,569.1722527127553,153229.38278674227
21.49117685124909,84590.61764462308,1832.017599991079,2778.814086866938,0.07869099402565163,0.028891742566078453,71.45654084217686,66.05896742517164,45581.04074116802,15874.999531276957,989081.9352704688,3783.0439967954417,61547.58815760912,215590.77753187428
88.4036146833537,33415.14293542795,1688.6391828011167,3816.440676216016,0.11318209119646017,0.1139319733728149,24.771505692081526,119.56495321902419,237902.39297234235,27879.532799684162,31036.859164387355,19843.575416269192,27451.374220845115,114381.63687470937
14.68380780752946,51587.04913140827,9088.308842862147,3641.2342770531545,0.03745550103787292,0.06663600612247302,73.62347337170165,86.03827947673098,92341.08031250573,27613.41021224776,1059272.8047340594,3601.7325891421447,23960.628156581824,79378.66495491967
42.28408607749637,116500.2157350304,2140.7267822165913,2210.7122755084397,0.22557689605223274,0.12614824000355115,18.959049309861655,93.80740036159592,54386.87036042853,7430.841582837189,45288.96521923724,1324.5147524191657,3315.8387437152737,70704.38623962153
