captive_time,div_time,div_time_dom,div_time_scot,mig_rate_captive,mig_rate_scot,mig_length_scot,pop_size_captive,pop_size_domestic_1,pop_size_lyb_1,pop_size_lyb_2,pop_size_scot_1,pop_size_eu_1,pop_size_eu_2
15.394724835218643,62726.94414614087,6152.297836376869,4540.036980052185,0.029224877696501683,0.054102976646592436,8.009721116372816,70.56114501936426,156271.48874715855,39059.85389029751,276916.0580070476,4099.483934358603,163026.40024082985,18062.002922480013
15.495333912700868,138622.03842410934,5073.874671225997,3669.822583312109,0.014428284892860594,0.22255107426655815,19.399075726649265,78.22281619900228,204153.68567887176,40949.15688684472,59846.32688449956,6588.969272490233,6310.143578054919,57477.12016816587
21.483869161750327,27256.872208839046,3045.774062026349,1742.6937591391488,0.05819517109644168,0.05009918678273583,14.003745368264964,185.77158208798653,211924.7965122292,6248.444552948497,14576.65597915624,996.9691688587538,30623.831259071227,237601.55688062258
26.724547909695627,55758.00507795448,826.5491966391426,1790.0061653333885,0.02309115726096245,0.02057519587615219,9.579664863962874,125.02877384210107,75701.0909248659,40447.02514408334,8678.940626628006,12081.440723831201,98695.68697199557,196275.5765427023
17.526844374823668,121408.72890922632,3683.089493057975,4219.306043662639,0.005895903438285585,0.017197187438700082,21.074994911952512,33.6421510473776,126280.30516746348,55544.68367353841,447252.5885302649,4038.835547394907,20154.846649480725,40904.885324575494
27.260320937830592,93220.99643471107,5110.256824816627,3036.780459551859,0.06886538170661517,0.42838007832517977,22.51797534047918,79.21441219043965,163883.64712664986,76429.6739448756,515249.87843515567,913.4879352270056,12125.947755343183,42431.68874615281
14.153325331064899,33099.226468646855,1714.8519774490137,2322.045788110295,0.046070465169624875,0.12512677410257853,53.3553130656827,42.58452494838513,96705.4811196114,12259.883789827998,49756.62277563273,8660.742168561435,719.229136837681,97048.55776511015
66.02224584718803,61657.92752590003,4445.43461320654,2514.5178778965837,0.07713381835790012,0.05953907549254786,17.403307813377904,117.29262076616189,63709.161661629296,52399.84324998313,1036727.2685964294,4651.8738509105315,20689.563556879802,46206.46785276682
9.823562936858375,67174.8610761023,4611.720051919299,2385.416690901495,0.05312392557417379,0.04537253754120761,25.01649464456779,57.76589421424912,10902.45508033115,35748.77054278818,1429353.734145477,2762.1862548430554,3844.9807120939295,58531.69067656552
5.337915367478208,58190.92012682283,3267.6247990136762,2462.7875463146534,0.25841723899555846,0.044938722025431053,68.18064955470918,102.91775763147002,451118.1361031029,30444.32470581313,685363.6053135359,729.8438279319624,30248.956699598853,22374.953426902553
