bottleneck_strength_domestic,bottleneck_strength_wild,bottleneck_time_domestic,bottleneck_time_wild,captive_time,div_time,mig_length_post_split,mig_length_wild,mig_rate_captive,mig_rate_post_split,mig_rate_wild,pop_size_wild_1,pop_size_wild_2,pop_size_captive,pop_size_domestic_1,pop_size_domestic_2,mutation_rate,recombination_rate
21920.491486973482,3898.6015703220883,4053.8886050780807,5046.268323674936,15.269498809231289,42679.784693195,2112.5095429966677,17.33834989376096,0.11257214081534639,0.02180940687328424,0.04263680129956376,4804.518465253786,11326.232272421197,229.4643579049604,5294.2330982606945,9094.844038530313,5.608033426253685e-09,1.4114386155815324e-08
2030.9827515019015,3797.484930685805,3141.6575938264805,4202.9721086791305,13.136788186296474,78169.9859512782,5636.04003597691,17.035924934708802,0.06847557928976587,0.007317237663790422,0.07548484067764041,6211.131330395663,8703.423371021705,104.26322622479158,7738.915762315985,11029.72544292399,4.609218949634437e-09,1.3643059277128475e-08
3568.9437245970516,5182.663298179889,3572.678465892249,2637.430165599876,20.013948501931928,74932.52877145752,3110.168786073395,12.901098956366406,0.07023550796764631,0.03146844466255223,0.06520847215850945,5404.82656928144,7252.701289476486,106.25260152689184,5616.492309612498,9615.642614089129,9.839857592084234e-09,8.147825335389904e-09
5426.515764272424,7085.584210201402,4831.463321386027,2904.001450917888,19.814720505705036,60024.691041270264,1877.6340693759764,18.85187695605825,0.08234583463453372,0.013277026850898627,0.020076369676246292,5275.178282126918,6165.694254312522,87.30978723085859,8765.042420550082,10132.503300273997,2.0708510533995096e-08,1.4059569602017447e-08
5734.456645774739,30551.01478426425,3545.5166361441875,3890.300553036858,16.504863166925972,66361.48538215677,8706.23682271284,11.741144316073155,0.09335347179352858,0.014133412520822853,0.05239364376686829,6967.707965778481,7860.427703685957,79.41502389496618,5844.999650713331,12180.375488636888,5.578568512580723e-09,1.8624225059483614e-08
25398.048521181354,5973.740314497407,3676.864617775976,4118.084167718818,15.18524982483766,55377.86906982,4436.329268674428,15.078095295797494,0.09801323198348465,0.03981082739081403,0.07392807012374773,5755.8303189558355,8567.008987292245,67.06803633309269,6988.372824858892,11561.308015371458,1.972311600603383e-08,4.3907268787090024e-08
21540.789290432203,1749.410583306205,3699.070023206567,3332.5001456097443,21.193315646437952,61008.3760170395,2150.585927699753,9.408416534122757,0.0799173504667886,0.011938645730026705,0.04155688009279718,6552.624951683764,13858.840106295756,147.8412509163669,4433.650442745294,10517.530811738938,2.9962877410573915e-08,8.741106708266765e-09
26354.861407127482,25121.351965903887,3522.6001005949506,2880.1017497517414,21.805744681131955,50828.41875288493,6241.4319223622615,27.32407578428064,0.057412186342184535,0.009918413623683614,0.14723484458241656,4528.287145958586,6683.685797598108,96.22491805469349,5708.046947888154,10546.995145942275,1.624664477598237e-08,9.914383261442883e-09
6414.836418136728,17118.60946133486,4132.7265136903525,3778.6438815333404,26.644601952340178,63314.6866705136,4206.94191053865,21.97698206475399,0.0905889250697385,0.01503772915674801,0.0355484968324842,4958.969207253881,9504.522589595848,78.2149147992137,8860.67132303821,7631.171992829212,4.779407037075406e-08,1.7214483201289362e-08
36119.511245329806,5438.538750443649,4083.032130522426,3361.4116406520925,17.344369445036417,61917.776154198415,5110.290577826469,14.193607739452698,0.11882384938800894,0.023795665960998108,0.07430457043232423,4949.350869327438,8671.51263881574,153.29543145756242,6709.89586739715,11255.40020020536,3.4384591297087482e-09,1.3465920784138816e-08
13770.555504777618,4665.63855947589,3867.924719317337,3873.045401985448,7.668926670850168,49284.04319217562,7632.805478922587,7.764916666522393,0.04990126768018626,0.02381784507401311,0.061443080297600754,5264.592173990952,6657.79663548456,148.0639101773356,4077.2342655631933,7929.813743427965,5.372589627288997e-09,6.783557757427109e-09
10130.675598957536,5588.657399669488,3071.8022084279164,3947.6860585718478,13.06875007578046,59371.39830823205,8169.221714268929,8.822295757418873,0.07457840077780194,0.00737513492148624,0.12672965277826015,11268.754685274122,6011.286150067066,83.2665074775426,6805.218615936171,12100.70970767036,1.1755155738667956e-08,2.9469993390389802e-08
15340.763423306997,21783.176805874176,3770.721836729021,4109.498363429545,14.459764005787255,63676.68077915597,4155.025503464716,12.958838613473702,0.09293658607999097,0.01964332318030895,0.033646533703725834,9377.365545240593,8459.121723746706,75.13061857377252,7996.661453579012,10524.177036322722,3.619078790128255e-08,1.2413844845072272e-08
18022.40295083767,15384.299439587387,3413.991390015605,3539.660210533871,9.115102431854403,53666.13964156019,7896.626884025481,15.637789315643946,0.17988393359728957,0.02513973587009743,0.07196268452836682,4519.506744326681,8086.994958527023,169.61026870549338,5375.439212536211,8110.432225507008,4.0398027252992126e-08,1.5296383984322767e-08
7453.855664172882,20011.715525248183,3332.3133379237206,3364.9338330707133,14.779649062709183,50344.362373033335,8201.793003327133,12.64068756246488,0.0458194704239305,0.030661784074618975,0.07993351322221727,5960.090364059284,6167.4063875214915,142.0257446530286,5483.065193797699,9005.675858350025,2.515906311856286e-08,2.9319792791812312e-08
28433.690537236536,6748.22041937441,3561.0365023788386,3057.686606545431,22.9830893059086,68007.37715979083,9202.722461268919,7.297054496154725,0.18125884840252734,0.04060139748897639,0.07065021645111312,7045.348835995207,7359.822888287656,76.60774621846363,4414.965559420766,9890.9363592053,7.472145739879296e-09,1.3685105458610323e-08
7341.153441780442,26600.23754647977,2223.1725334483663,4010.186827626871,13.81824018967802,60263.579091939035,8621.580765458704,16.87718112424024,0.08951285674048945,0.03614902263565758,0.1032526968159961,5257.38971774227,8537.96956843376,133.78317825099978,7034.961761063672,14412.906587074609,2.37039106487257e-09,1.3447095553025762e-08
12890.335722438944,8225.238784056268,2565.4622503575297,2650.4751880425642,14.224378619820614,58514.650678100224,881.182113583111,17.73820157587494,0.14617187687513383,0.047577808992736434,0.042725682293990125,7007.437127601875,10888.544733612467,180.2951303993211,8523.322751165055,9713.755449299191,3.3349170792042924e-08,1.2396481265614638e-08
889.3768385440644,32090.94468847684,4206.187447726013,3674.682342990463,11.83890947224238,64550.460838219005,6826.813346309316,18.086428547981072,0.04593270083010781,0.010073869568276096,0.06107720594019969,6500.109726646131,10001.226087674644,187.934159608127,7749.574122075227,9580.665334701851,1.0674863021544636e-08,7.660016134454186e-09
3960.688103824601,28080.389345318505,3829.6870095429103,3047.7731818497664,16.229801512982114,77486.60686057888,3352.5700115288614,15.047542431071166,0.06567901125723026,0.009766224290336158,0.05835582997147074,6670.831011816067,9624.360169663083,81.1579346214576,4875.24281477969,12704.7395915692,4.784496207922747e-09,1.6571674261399327e-08
