bottleneck_strength_domestic,bottleneck_strength_wild,bottleneck_time_domestic,bottleneck_time_wild,captive_time,div_time,mig_length_post_split,mig_length_wild,mig_rate_captive,mig_rate_post_split,mig_rate_wild,pop_size_wild_1,pop_size_wild_2,pop_size_captive,pop_size_domestic_1,pop_size_domestic_2
7523.735868148387,29625.88295442761,3340.220797006335,2618.97578456527,15.467432093635647,62439.78016889687,10367.402614781562,11.27617941972312,0.0586227738967426,0.0271210679677785,0.1527579379308346,7212.020461262048,10708.591370267226,232.60251106354804,6840.714825473109,11644.570413780106
37105.68635151969,1335.860927281144,3715.3385193160007,2909.0557388870025,18.159299541397413,68527.28748219073,15886.733786501374,17.59763472437585,0.2140099593256241,0.0378289027511049,0.1328669898883518,7391.201545473825,7230.73190515586,109.77697089891808,5997.147529962614,11891.006277495491
4041.147737746903,12152.788590653909,2875.7144921568356,2995.0919659766287,22.85371758772279,51449.42523467966,14912.951519528911,9.666658086208969,0.0728779520075095,0.0132801939388168,0.0666621977803194,7806.553336719731,5107.281429695168,173.07714563405807,7311.069799687999,6300.466471582128
123077.86428381925,11207.952734948833,3425.0637744669925,4174.512549351572,12.527477357858452,65921.05419525894,10419.15498472957,13.049545139442095,0.1229002178952165,0.0649690342775026,0.0629433256185266,4795.720425734861,8536.590274554865,241.50313109820547,7453.869613777392,7411.551873963712
15973.875433213856,7501.861669547291,3357.732339749335,4011.412640466632,12.959703372324302,55715.082138530226,2844.476872196976,23.630113201296822,0.1337053203871792,0.0798817682463067,0.1187206935723989,4063.41179848507,6925.057250738677,163.29856943121354,6374.610187981942,10491.32744190667
5800.521773791743,3607.958140213628,3683.108547064197,3618.794861899258,14.181887514351663,57031.323705848336,19848.924479909696,10.278940606538663,0.0428087193803936,0.0332776754372986,0.0769706700460575,7077.363376583261,5609.053499301209,139.1241928598714,4795.635927577185,7868.715183273917
6985.691604351634,9285.74534055998,4215.641649743835,3292.1603008649163,27.652301277055383,44340.551348359775,502.3200498685721,21.849519130898475,0.1271751855922356,0.050735466068845,0.0556367415431079,4164.892613009158,8333.516946122896,109.0704658966008,6425.243039235357,12087.30813247918
17570.933321709406,10979.86203578325,3261.243471458269,3276.6026507459437,8.842377682722605,63874.52423455948,573.4882420975165,8.664721523556427,0.054550295851643,0.0304155878921467,0.0862040523987833,7357.065080688713,7097.961525940425,81.00415617962693,4129.253033888847,7655.7487915468655
8332.346069095243,854.5212223248424,2941.707674670289,2990.909218447293,14.373491286392786,58893.93149485472,10463.50321776909,20.87493244494072,0.036581428790918,0.025954179688458,0.1188481053665323,4807.93776443553,5975.80614186489,302.3198356344006,6912.410332516761,8181.100261432857
14571.45662960278,53612.026370342865,2905.0363268639926,3746.113520434415,27.26280828070638,56779.762482567174,5996.052514863622,11.359663014394432,0.1418267039511946,0.0355807048382504,0.1059086583478156,5583.660025047597,8118.8760442643725,274.50359976793584,12012.493872105011,12780.371895191396
5587.750965898889,63780.60739117382,5157.018030228776,2877.378214734951,9.476062496370377,57771.30896947121,6358.110086673207,16.084910896672326,0.0406179709480221,0.0502697525606941,0.1137433824072554,5599.357542997755,6943.574764602687,49.19944403872909,6159.241782630035,12354.544553822425
75458.41450722193,5215.543743940574,3071.4979639295493,3422.1853135452034,41.62338731711963,79380.385704315,17615.367613885704,8.840058921510138,0.1247491110851399,0.0084162440870373,0.1104397470332248,7584.91795334494,7613.15353437257,99.23789045555831,8006.8157503429,10787.88363550219
34268.54351161709,99778.26993506316,3200.9769271030805,4003.152798579191,15.746021930874312,76025.09377998825,4817.346910865422,15.743784203418182,0.1993268521358542,0.0367972772019622,0.0920539897361361,5547.713275133064,6851.721794066999,150.29473453309924,8991.00948220817,10001.170678654564
13053.582321982542,4759.827274274696,3998.560223460996,3383.89362803893,17.961289296751936,44708.64037538007,539.985188403675,8.897063328758772,0.0588531973876672,0.0798810801716453,0.085619673526459,6599.262025577326,9694.012334348216,57.73821343563272,4696.240323901509,12516.26613829728
2230.186909234652,1636.2869713092273,4484.027593930998,3143.8860409876843,10.380964188229324,43411.26470291626,5727.645135875372,8.548835352566204,0.1191511624546627,0.0065508476577852,0.1483554702368224,6238.930165013021,12306.431922156326,69.5597877708349,9325.27287100396,12075.849622500027
34629.28535480713,12857.865733031991,3718.303724990275,3307.00687541825,15.772120894752486,68211.62211406603,2486.0663761709443,14.31161935164772,0.0717671529413883,0.0287399014476427,0.1363847359108655,5546.271599732108,8943.006896795003,127.08176834656514,5714.552729212556,14563.341650814413
4047.6862427481474,1049.6687921055232,3409.13205793773,3256.6905049872125,12.07917102077954,57519.69003545633,14582.549275546997,12.029872576906325,0.0468157992531941,0.0488627366521705,0.1005173158430241,5151.825211459103,9594.191752895937,155.9499303241063,6094.153758354583,10073.789258987388
